text,negative,neutral,positive,anger,joy,optimism,sadness
"@LeaderHoyer @POTUS @VP @HouseGOP 
""So who will stand up first &amp; stop the #Russian slaughter &amp; genocide of the #Ukraine? Will it be the #EU or #NATO or the #USA or all together? If anyone thinks #Putin goal is not to invade other countries next is Delusional!"" @ CupofJoeintheD2",0.7126305103302002,0.2724008560180664,0.014968655072152615,0.9119251370429993,0.009094768203794956,0.034250907599925995,0.04472912475466728
"#Russia troops have begun moving towards the #Yuzhnoukrainsk nuclear facility &amp; are less than 31 km away 

It has 3 water reactors &amp; is the 2nd largest in #Ukraine",0.03408833593130112,0.7645994424819946,0.20131222903728485,0.253130167722702,0.3598534166812897,0.28780001401901245,0.09921646863222122
How to access @BBC news in #Russia #ukraine https://t.co/sw95PyPe7E,0.17775706946849823,0.7551089525222778,0.06713397800922394,0.34065526723861694,0.028327113017439842,0.03382084146142006,0.5971968173980713
"At this point in #Ukraine, we need to just call the bastard #putin on his bullshit. Institute a no-fly zone. Send in EVERY LAST A-10, with every GET ALL F-35s AND F-22s ±AWACS and end this now. If RU nukes, why not do it on our terms? MAYBE CLOSER TO THE EU?/s #UkraineRussianWar",0.8009099960327148,0.18074417114257812,0.018345825374126434,0.9597821235656738,0.0059178355149924755,0.019669512286782265,0.014630470424890518
"#Russia censorship is hitting #Twitter after they censor #Facebook.
Russia seems is on the road for being the new #Korea. 

#UkraineRussianWar",0.6233202815055847,0.35210955142974854,0.02457018569111824,0.898972749710083,0.011194754391908646,0.023785322904586792,0.06604710966348648
"Thank you @NATO for the 50 tons of fuel you provided. Maybe that will be enough to burn the #BudapestMemorandum. Otherwise todays decision is an “ok” for #putin to carry on bombing #Ukraine. 840 children wounded already, dozens dead.",0.6590980887413025,0.2887493968009949,0.05215255916118622,0.8464746475219727,0.014338492415845394,0.0428275540471077,0.09635928273200989
"@SenMarkey Ukraine needs weapons and humanitarian assistance to defend against #Putin. Please stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin",0.6968821883201599,0.28323155641555786,0.019886327907443047,0.5912162065505981,0.013819037936627865,0.16138328611850739,0.23358143866062164
"Canada's biggest maker of automobile parts Magna has changed its mind and is halting its Russian factories. Live Ukraine updates https://t.co/zbENZukpAF — via @financialpost

#Russia #Ukraine #financialwar https://t.co/oGTrwCof5w",0.2306939661502838,0.7176406979560852,0.05166533589363098,0.6083745956420898,0.037865228950977325,0.07913544028997421,0.27462470531463623
"❗️The head of Aeroflot, Mikhail Poluboyarinov, has left his post and probably #Russia as well

Earlier, the head of Pobeda Airlines, Andrei Kalmykov, also left his post. On March 4, he published a farewell letter to the employees. https://t.co/RUIyKqGIrU",0.2973998785018921,0.6598517894744873,0.04274832457304001,0.024037521332502365,0.039413824677467346,0.016921594738960266,0.9196270704269409
"Growing indications that #Russia faces some kind of imminent supply crisis in #Ukraine 

If this is the case we could see a dramatic escalation of attacks over the new 72 hours",0.806207537651062,0.18589045107364655,0.007902013137936592,0.7062367796897888,0.011231324635446072,0.0350717231631279,0.24746011197566986
"Growing indications that #Russia faces some kind of imminent supply crisis in #Ukraine 

If this is the case we could see a dramatic escalation of attacks over the new 72 hours",0.806207537651062,0.18589045107364655,0.007902013137936592,0.7062367796897888,0.011231324635446072,0.0350717231631279,0.24746011197566986
"Mr #Putin
Stop the Satanic war.
Otherwise, you will have no achievement but remorse.",0.7910160422325134,0.1955188512802124,0.01346517913043499,0.8288854360580444,0.012450040318071842,0.09206286072731018,0.0666017010807991
"#RussiaUkraine | Multiple explosions heard in Kharkiv. Residents are asked to go to the nearest shelter, reports The Kyiv Independent",0.6868535280227661,0.3003418445587158,0.01280465628951788,0.4033353328704834,0.06572230905294418,0.0762249007821083,0.4547174870967865
"@SenStabenow Ukraine needs weapons and humanitarian assistance to defend against #Putin. Please stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin",0.7275844216346741,0.25564098358154297,0.016774624586105347,0.6188771724700928,0.013513858430087566,0.1311996877193451,0.2364092767238617
@ZelenskyyUa The world will never forget what #Russia did to Ukraine… #Peace 💙💛💙💛💙 https://t.co/ySmUQQzP0F,0.2308795303106308,0.5469495058059692,0.22217093408107758,0.16117410361766815,0.1962243616580963,0.5068685412406921,0.1357329934835434
"According to a source in Aeroflot, #Russia will not return airplanes leased from European companies (more than 500). Trust in protection of property rights will disappear. Who will ever send any machinery to Russia again? https://t.co/DzQrAtOCBe",0.7806233167648315,0.20853261649608612,0.01084396056830883,0.7190840840339661,0.006334249395877123,0.033448152244091034,0.24113352596759796
#Putin set fire to Europe's largest #NuclearPowerPlant in #Ukriane. #PutinWarCrimes #Killputin https://t.co/19ecoo0vpT,0.8446674942970276,0.14700327813625336,0.00832926481962204,0.9396637082099915,0.013186137191951275,0.020090673118829727,0.02705952525138855
@SenatorTester Ukraine needs the means and assistance to defend against #Putin Innocent lives are being lost @POTUS #SafeAirliftUkraine #StopPutin #StopPutinNOW #StopPutinsWar,0.7024216651916504,0.27902254462242126,0.018555819988250732,0.5494336485862732,0.009867722168564796,0.1260092407464981,0.3146893084049225
Coca-Cola confirmed they are not leaving #Russia and will stay in the market. People - let's boycott this bloody company that cares more about the profits and not about the people's lives https://t.co/WRkjG89lOg,0.8975765109062195,0.09093467146158218,0.011488852091133595,0.9554113149642944,0.005053024273365736,0.019669780507683754,0.019865872338414192
"#Russia installs its #propaganda TV after seizing #Kherson and imposes 15-year sentences for reporting its invasion of #Ukraine
#CloseTheSky  #StandwithUkraine #Ukraineinvasion
https://t.co/hdPLeLnNLH https://t.co/F5TFHvzMer",0.7515448927879333,0.23744826018810272,0.011006901040673256,0.9404873251914978,0.010771808214485645,0.019477026537060738,0.02926388755440712
The #Serbian people opposed their government's decision regarding the #Ukraine crisis and showed their solidarity with #Russia against #NATO and its eastward expansion at the expense of Eastern European security. https://t.co/tjYmJoEWFu,0.7440169453620911,0.24560141563415527,0.010381627827882767,0.6548661589622498,0.010267933830618858,0.09115584194660187,0.2437100112438202
#FLASH—Video from #KHARKOV local resident: “This is my district. It is #Ukraine|ian army that’s bombing. Not the #Russian|s… Surprisingly… [I am making this] so the stupid people of ours know how they are being ‘defended.’” #Russia #UkraineRussianWar #UkraineRussiaWar #Kharkhiv https://t.co/Nck4YHD8h4,0.8304972648620605,0.1547761708498001,0.014726566150784492,0.9423863887786865,0.015248964540660381,0.017789242789149284,0.024575458839535713
1 of 2/ @nytimes - Several Western media organizations moved on Friday to suspend their journalistic operations in #Russia in the wake of a harsh new crackdown on news and free speech by President Vladimir V. #Putin’s government.# @CPJ_Eurasia @froomkin #StandWithUkraine️,0.44584470987319946,0.5328503847122192,0.02130492962896824,0.63631272315979,0.02069278620183468,0.07333952933549881,0.2696550190448761
"- make a pull request to add open source projects to the list
- ""star"" repo
- create issue with ideas for the repo

#RussianUkrainianWar #Russia",0.26297029852867126,0.6786359548568726,0.058393727988004684,0.6281899213790894,0.061644598841667175,0.235053151845932,0.07511238753795624
Captured #Russia howitzer in #Ukraine  https://t.co/QBXpmZJAKu,0.18575863540172577,0.7722931504249573,0.041948143392801285,0.4470297396183014,0.17583918571472168,0.10944462567567825,0.2676863372325897
"America doesn’t need #Putin’s oil,even if it is being sold at a sharp discount

We have our own, lets use it",0.5925606489181519,0.36404353380203247,0.043395817279815674,0.5408474802970886,0.02373904548585415,0.31639015674591064,0.11902330070734024
"#Ukraine War: Shell, #BP and ExxonMobil have done business in Russia for decades – here’s why they’re leaving now ""BP’s stake in Rosneft is worth US$14B. In various projects, #Shell has about $3B in #Russia. ExxonMobil has more than $4 billion in assets https://t.co/nDo38m1dx9",0.2834091782569885,0.6284856796264648,0.08810514956712723,0.37101390957832336,0.09168031066656113,0.30428841710090637,0.23301737010478973
"Hello
Get more organic likes and viewers for you tik tok video or music 
https://t.co/57MmmYoAq8
#WomensHistoryMonth #EmployeeAppreciationDay #ETH #Russia #UkraineRussiaWar #Pakistan #JohnsonOut39 #JISOO #Kyiv #KinnPorscheTheseries #BTC #NFTGiveaway #Legend #LesEnfoires #NARUTO",0.01752072386443615,0.6052848696708679,0.377194344997406,0.01838822476565838,0.9449599385261536,0.025532959029078484,0.011118903756141663
"Unarmed Ukrainians try to stop tanks with nothing but their bodies. In return, Russia erases towns and parts of cities off the face of the earth. Decimates. Destroys.

#russia #Ukraine #NuclearPowerPlant

 https://t.co/f9FXa2b8Pb",0.8864327073097229,0.10879175364971161,0.004775496665388346,0.9081607460975647,0.011270242743194103,0.03714063763618469,0.043428465723991394
"#Anonymous tools for those who wish to assist during #OpRussia and in stopping the oppressive regime of #Russia #Ukraine #UkraineRussie #Russia #russianinvasion #RussiaUkraine #RussiaInvadedUkraine 

https://t.co/0y9NoGyQeL",0.262515127658844,0.675344705581665,0.06214018166065216,0.8675774335861206,0.017858751118183136,0.07366013526916504,0.04090365767478943
"John Deering, The Arkansas Democrat-Gazette #Putin https://t.co/1ZqhwFFZZ9",0.12629571557044983,0.8338524103164673,0.039851803332567215,0.13755875825881958,0.6248359084129333,0.1346912533044815,0.10291410237550735
"@SenGaryPeters Ukraine needs weapons and humanitarian assistance to defend against #Putin. Please stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin",0.7096941471099854,0.27097630500793457,0.019329532980918884,0.5995486974716187,0.014638369902968407,0.14380435645580292,0.24200859665870667
@Eddy46295688 I sincerely believe that we know we are eventually getting into #ww3 and we are using the time to get assets into place. It takes weeks to get the troops and equipment to a battle zone. Apparently there are non stop C17 transport planes arriving in Poland every day.,0.2489062249660492,0.5539103150367737,0.19718344509601593,0.3518535792827606,0.06491720676422119,0.4445303678512573,0.13869889080524445
'We left our Dad in Kyiv': young Ukrainian boy in tears after fleeing ca... https://t.co/FYoHxp7ng4 via @YouTube #PutinWarCrimes #PutinsWar #PutinHitler #PutinsGOP #PutinAsesino #RussianUkrainianWar #Russia #StandWithUkraine️ #VolodymyrZelenskyy #AlexeiNavalny,0.7007520198822021,0.28089821338653564,0.01834980398416519,0.13137109577655792,0.02756858430802822,0.012392699718475342,0.8286675810813904
"wake up people

#UkraineRussianWar 
#RussiaUkraine https://t.co/Wl0U3Swh20",0.5953247547149658,0.3803686201572418,0.024306645616889,0.8169566988945007,0.02662663534283638,0.05736083909869194,0.09905581921339035
@ghostofkyiv98 @truthwatchdogg @cwteo @JSwan_NYI @PIGPEN_2503 @McFaul #Russia busted 'Snake Island'. Comedian #Zelenskiy declared #Ukrainian soldiers are Marty's. Twitter has not labeled #Ukraineian Govt Tweets as 'Propaganda Tweet'.😅,0.6399738788604736,0.33249059319496155,0.02753557823598385,0.7819830179214478,0.07369518280029297,0.02534106932580471,0.11898071318864822
Power plant #Russia bombs destroyed in #Okhtyrka. People are left without water. Without food. This is a siege. Like in barbarian medieval times. This is #Ukraine. 21Century. Will you stand and watch or do something? @POTUS @BorisJohnson @vonderleyen https://t.co/C4NILQiAye,0.9327470064163208,0.06368288397789001,0.00357018387876451,0.8567674160003662,0.009295479394495487,0.02913057617843151,0.1048065572977066
"Russian language reporting by @DeutscheWelle @dw_russian about the recent news from #Ukraine. Including the attacks on civilian areas.
Please share this with anyone in #Russia. This will help to break the grip of #russianpropaganda!
#dwnews #spreadthetruth
https://t.co/rgrmeKar6C",0.34587180614471436,0.5636570453643799,0.09047118574380875,0.6152066588401794,0.02335093915462494,0.281668096780777,0.07977432012557983
"It has now been more than a week since Russia invaded Ukraine. At this stage, early explanations are no longer sufficient and analysts need to ask the big question: Is the Russian Air Force Actually Incapable of Complex Air Operations? https://t.co/aXrwfBI69Y #Ukraine #Russia",0.7614619135856628,0.2273954153060913,0.011142654344439507,0.5140973329544067,0.014321469701826572,0.0813557431101799,0.39022547006607056
"⚡️ Bellingcat investigator Christo Grozev says that #Russia has resources left for the war until Sunday, after which they will collapse.

Also next week, Russia is facing sanctions, the scale of which “we have not seen before”, and they will also affect Putin",0.5273730754852295,0.4454828202724457,0.027144107967615128,0.7527303695678711,0.01606525480747223,0.0792534276843071,0.15195100009441376
"@kylegriffin1 @NBCNews WAR CRIMES, as we’ve all seen with our own eyes.

Isolate, ban, and sanction #Russia into financial oblivion. 

#UkraineUnderAttaсk #PutinWarCriminal #Ukraine https://t.co/pNNJMTHBfz",0.779546856880188,0.20707303285598755,0.01338008139282465,0.9591099619865417,0.007400380447506905,0.014605354517698288,0.0188842061907053
"#Ukrainian President Volodymyr Zelenskyy hit out at #NATO for refusing to impose a no-fly zone over Ukraine as #Russia mounts offensive from the air.

https://t.co/WSNBdcSkxR",0.5346530675888062,0.4515380561351776,0.01380886696279049,0.9299789071083069,0.010660471394658089,0.02199227549135685,0.03736831620335579
"❗️The head of Aeroflot, Mikhail Poluboyarinov, has left his post and probably #Russia as well

Earlier, the head of Pobeda Airlines, Andrei Kalmykov, also left his post. On March 4, he published a farewell letter to the employees. https://t.co/RUIyKqGIrU",0.2973998486995697,0.6598517894744873,0.04274836182594299,0.024037521332502365,0.039413824677467346,0.016921594738960266,0.9196270704269409
"Then - made a joke about RT propaganda and #Putin wishing to take over all of Ukraine.

Now - exactly that is the aim of #PutinsWar.
#PutinWarCrimes https://t.co/iFjuTf0LgO",0.8192245364189148,0.17098750174045563,0.009787900373339653,0.9507714509963989,0.014617467299103737,0.01626882143318653,0.01834223046898842
"@SenatorHick Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin",0.7022226452827454,0.27881449460983276,0.018962813541293144,0.6375024914741516,0.010762251913547516,0.13570842146873474,0.21602676808834076
"#Russia troops have begun moving towards the #Yuzhnoukrainsk nuclear facility &amp; are less than 31 km away 

It has 3 water reactors &amp; is the 2nd largest in #Ukraine",0.03408839553594589,0.7645993232727051,0.20131231844425201,0.253130167722702,0.3598534166812897,0.28780001401901245,0.09921646863222122
05/03/2022 #StandWithUkraine #Ukraine #Kharkiv #kyiv #Odesa #Sumy #Mariupol *Verified* https://t.co/ib3646F7VW,0.058928389102220535,0.8839734792709351,0.057098139077425,0.24513614177703857,0.358282208442688,0.3377434313297272,0.058838218450546265
"#NATO refuses to implement a no fly zone over #Ukraine. 

Zelensky tells them exactly how he feels about this decision in the #UkraineRussianWar : “Every person who dies from today will die because of you.""

Do you agree with Zelensky? Does #NATO bear responsibility?
#FreshWords",0.8396213054656982,0.15287169814109802,0.007506954483687878,0.8679955005645752,0.008279272355139256,0.050614628940820694,0.07311064004898071
"@gavreilly This is why I cannot understand why #Zelensky is just letting dodgy,unvetted,randomers cross border into #Ukraine to ""volunteer""

Did he miss the part where #British soldiers were #rapists ?
And Israelis,Russians&amp;American PrivateMilitary subvert Government&amp;Democracy for profit?🤔",0.9366271495819092,0.059869151562452316,0.003503703512251377,0.96873539686203,0.00462373998016119,0.0074918875470757484,0.01914893090724945
⚡️ Roskomnadzor decided to block Facebook in #Russia.,0.28322669863700867,0.6786695718765259,0.03810371086001396,0.8881692886352539,0.015678202733397484,0.015943584963679314,0.080208919942379
"#TankMetaverse receives hundreds of appeals from #Ukraine 🇺🇦

We’re participating various fundraising campaign to support Ukrainians. You can support us at least reposting!

Stay with us! 
Full ann &amp; requisites 👉🏻 https://t.co/hcWDHZt2wZ

#nowar #SupportUkraine #HelpUkraine https://t.co/T41sfdkAxJ",0.006258530542254448,0.30011191964149475,0.6936295628547668,0.08619658648967743,0.40531373023986816,0.4579208493232727,0.050568901002407074
"❗️The head of Aeroflot, Mikhail Poluboyarinov, has left his post and probably #Russia as well

Earlier, the head of Pobeda Airlines, Andrei Kalmykov, also left his post. On March 4, he published a farewell letter to the employees. https://t.co/RUIyKqGIrU",0.2973998486995697,0.6598517894744873,0.04274836182594299,0.024037521332502365,0.039413824677467346,0.016921594738960266,0.9196270704269409
This #Russia armor has been MINCED IN #ukraine https://t.co/OGIuOJxQ5k,0.31930598616600037,0.6480757594108582,0.03261827677488327,0.8386585116386414,0.013378163799643517,0.024889731779694557,0.12307356297969818
"Fade Away Bunny Saves 🇺🇦!

Help overcome the #HumanitarianCrisis in 🇺🇦! 

Get the FAB Saves Ukraine collection NOW:
https://t.co/mAv2OM9a78

All sales proceeds will go to the Red Cross's #humanitarian efforts in #Ukraine 

🆘 Retweet this! 🇺🇦 needs your HELP!

#UkraineRussiaWar https://t.co/Zv75ArGa3S",0.043535828590393066,0.5524446964263916,0.40401947498321533,0.09798204153776169,0.1268746554851532,0.5532886385917664,0.22185468673706055
"In the absence of a free press in Russia, the #internet could play a key part in keeping the Russian people informed about the actions of their military forces. Learn how you can help combat disinformation about #Ukraine here: https://t.co/bRoqylHmCI",0.20045426487922668,0.6651058197021484,0.1344398558139801,0.21695654094219208,0.01783948577940464,0.45940878987312317,0.30579516291618347
"@Out5p0ken Boycott Coca-Cola We have sold our souls by not intervening in Ukraine to physically stop Russia. Putin is using that to buy time.  End it now. Send in the military 
@UN @NATO
#NoFlyZoneOverUkraine
#PutinWarCriminal
#UkraineRussianWar
#UkraineUnderAttack",0.8328062891960144,0.15837059915065765,0.008823012933135033,0.9221578240394592,0.007662035990506411,0.03280580788850784,0.03737431764602661
"#NATO refuses to implement a no fly zone over #Ukraine. 

Zelensky tells them exactly how he feels about this decision in the #UkraineRussianWar : “Every person who dies from today will die because of you.""

Do you agree with Zelensky? Does #NATO bear responsibility?
#FreshWords",0.8396213054656982,0.15287169814109802,0.007506954483687878,0.8679955005645752,0.008279272355139256,0.050614628940820694,0.07311064004898071
"@AmySab1 @t2meg @mkt_sentiment Kentucky got screwed by Rand Paul and #Moscow Mitch McConnell. They were pimps for #Putin, their #Russian Boss, the #Kentucky got screwed. #PutinsPuppet",0.9082157611846924,0.08627641946077347,0.005507771857082844,0.9005624651908875,0.014560388401150703,0.017020301893353462,0.06785675138235092
"One picture is worth a thousand words. Courtesy of Bergen1414
#ukraine #invasion #war #ukranians https://t.co/OzFBYsaoKH",0.21054644882678986,0.6120561361312866,0.17739737033843994,0.7009029984474182,0.057320866733789444,0.15019133687019348,0.09158478677272797
Polish border with Ukraine.  This is the best of humanity.  People driving from all over Europe to offer refugees a lift and a room.  @itvnews #ukraine https://t.co/F5OWrNLFTI,0.015725091099739075,0.14369899034500122,0.8405759334564209,0.17688265442848206,0.26039350032806396,0.4785045087337494,0.08421935141086578
"#WarCrime's in #Ukriane, this thread is to document war crimes we have reported via coverage of the #UkraineRussianWar, #Genocide. RT this thread for Education &amp; follow @mi6rogue for the latest
🚨Warning Graphic Content🚨
Our DMs are open for vid/images of war crimes!",0.5086111426353455,0.45478442311286926,0.03660443797707558,0.8198525309562683,0.021546846255660057,0.04476016387343407,0.11384046822786331
"#odessa #odesa #ukraine #одесса
Now: 0.7°C
Today's Min: 0.7°C at 02:33:00
Today's Max: 1.8°C at 00:00:00
Month's Min: 0.2°C at 2022-03-04 04:22:18
Month's Max: 5.3°C at 2022-03-04 14:54:57",0.13297750055789948,0.8139714002609253,0.05305110663175583,0.11046148836612701,0.7064887881278992,0.08084914088249207,0.10220062732696533
This is how to access @BBC News in Russia. Please share. #Ukraine h/t @juliamacfarlane https://t.co/UOtwGvrJ2Q,0.08041080832481384,0.7244358658790588,0.19515332579612732,0.13379815220832825,0.5087202787399292,0.23271819949150085,0.12476339936256409
Vietnamese residents of Ukraine caught off guard by Russian invasion https://t.co/KAcpWGQ8V9 #Ukraine #Russia #UkraineRussiaCrisis,0.6541274785995483,0.33458569645881653,0.0112868407741189,0.5618125796318054,0.03158029541373253,0.03412637859582901,0.37248072028160095
@Matthew_Kupfer I agree 💯 If Putin has decided to start WW 3 our actions will not change that. We need to show how strong we are together. That might actually prevent WW3 and save lives in #Ukraine We are being tested . We can’t be complicit.,0.266053169965744,0.542646586894989,0.19130021333694458,0.4109739661216736,0.010805755853652954,0.4549505114555359,0.12326978892087936
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",0.23275160789489746,0.7239015698432922,0.043346796184778214,0.38878050446510315,0.14892004430294037,0.3137316405773163,0.14856776595115662
"Coca Cola is still staying in Russia, while Putin destroys #Ukraine and liberates Ukrainians from their life, families, friends and cities, for evil imperialism. Never drinking anything from their brands again, greedy pro dictatorship cowards! #BoycottCocaCola @CocaCola https://t.co/2joDFqte0Y",0.9648743271827698,0.03212248906493187,0.0030031418427824974,0.9637405872344971,0.006604345981031656,0.013591599650681019,0.01606350764632225
"wake up people

#UkraineRussianWar 
#RussiaUkraine https://t.co/Wl0U3Swh20",0.5953247547149658,0.3803686201572418,0.024306645616889,0.8169566988945007,0.02662663534283638,0.05736083909869194,0.09905581921339035
Ukrainian jets roaring low over us in the last few hours … still in the air nine days into this war … that is not something that would have been predicted at the start of this invasion #Ukraine,0.758013904094696,0.22595246136188507,0.016033615916967392,0.9437749981880188,0.013920302502810955,0.017493804916739464,0.024810876697301865
"@srodan @ZelenskyyUa A powerful speech in which Zelenskyy asked Europeans to support #Ukraine’s freedom…
“If Ukraine will not stand, Europe will not stand. If we will fall, you will fall. So, please do not be silent.” 👇 https://t.co/P5lhpch3jZ",0.07886724919080734,0.6003023386001587,0.32083040475845337,0.15835513174533844,0.05924048274755478,0.7026801109313965,0.07972428947687149
"@MaryJoe38642126 @KremlinRussia_E @KremlinRussia @GovernmentRF @EUCouncil @POTUS @BorisJohnson @EmmanuelMacron @NATO @ScottMorrisonMP @JoeBiden @10DowningStreet @AP @BBC @TheSun MORE MUST BE DONE TO #HelpUkraine 🇺🇦
#PresidentZelenskyy #Zelenskyy #Ukraine #HERO 
#StandWithUkraine️ 🌻 #StandWithUkriane #IStandWithUkraine #IStandWithZelenskyy 
#SaveUkraineNow #CloseTheSkyUkraine #ClosetheSkyoverUkraine 🙏
#RussiansGoHome #PutinWarCriminal #PutinWarCrimes https://t.co/f6SRLXthzn",0.2225906252861023,0.6655626893043518,0.11184673756361008,0.5319699048995972,0.03707557171583176,0.17486722767353058,0.2560873031616211
"#Russia’s invasion of #Ukraine took yet another dramatic turn on March 4 as its forces attacked a #nuclear power plant. 

https://t.co/bv8THlgZam https://t.co/phCPZTPQsk",0.7282952666282654,0.2590307593345642,0.012673978693783283,0.9182437062263489,0.019069794565439224,0.024921109899878502,0.03776535764336586
Zelensky criticizes NATO over its rejection of a no-fly zone. https://t.co/cFKnLUoTy4 #Ukraine #Russia #UkraineRussiaCrisis,0.6735348701477051,0.3177386522293091,0.008726518601179123,0.8534625172615051,0.009929484687745571,0.029004374518990517,0.10760363191366196
"Day 9 of #UkraineRussianWar: One car arrives. Two. Three. Victoria gets into the passenger seat &amp; bursts into tears. She no longer can contain it. The bombardment continues. The fight continues to besiege the city. Urgently, they race to safety.

#Ukraine https://t.co/dbd1rT9MSn https://t.co/BVMZxU3Lez",0.8164143562316895,0.1717202216386795,0.011865335516631603,0.7876208424568176,0.02030182257294655,0.03601554036140442,0.1560617983341217
"#UkraineWar “Who says Putin isn’t a war criminal?“Putin claims his military is trying to avoid civilian targets — but the sheer level of destruction in Ukraine, and rising death toll, tell a different story. https://t.co/papUKwSQLK",0.8726925849914551,0.1220853328704834,0.005222196690738201,0.8819271326065063,0.0086947251111269,0.03311951830983162,0.07625862210988998
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,0.034385036677122116,0.34925344586372375,0.6163614988327026,0.028406625613570213,0.11914694309234619,0.8078662157058716,0.04458025097846985
"Just in case you didn't hear...
#Ukraine #Biden https://t.co/nxPl4YQkDM",0.23419955372810364,0.7092634439468384,0.05653703585267067,0.19134607911109924,0.26972290873527527,0.2342754304409027,0.30465561151504517
"TV networks aren't covering themselves with glory describing the #ukraine #nuclear problem. Producers know that nuclear &amp; shelling are a sexy combination, but can't calibrate the level of risk. A hit on a chemical plant would produce more hazard.  https://t.co/6Is2KypMJ2",0.8091647028923035,0.1791049689054489,0.011730284430086613,0.6862385869026184,0.018365029245615005,0.1413644701242447,0.154031902551651
"#UKRAINE—Obviously drunk during a press-conference, #Zelensky pleads with #Putin to negotiate face to face (over a shot of vodka?), “not like #Macron, thirty meters away.” This a very strange display. A pitiful, but somehow comical caricature. #Russia #RussianUkrainianCrisis https://t.co/FcNMb7GfZM",0.710813045501709,0.25049853324890137,0.03868848457932472,0.6072058081626892,0.1451823115348816,0.025983886793255806,0.22162796556949615
"Fast Retailing, parent company of UNIQLO, pledges to donate US$10 Million and 200,000 Clothing Items to UNHCR to Support Humanitarian Aid for People Forced to Flee in Ukraine and Neighboring Countries https://t.co/B6KMUVelXY #Ukraine #Russia #UkraineRussiaCrisis",0.05368809029459953,0.873083770275116,0.07322818785905838,0.23100116848945618,0.06687616556882858,0.2454225718975067,0.45670008659362793
@kingtrey @BeaHowse @POTUS @NATO do everything in an immense way IMMEDIATELY to help our hero @ZelenskyyUa and #Ukraine and her people otherwise were next on #KillerPutin’s hit list!!!,0.31416288018226624,0.5241116881370544,0.16172543168067932,0.8933867812156677,0.017682235687971115,0.039205152541399,0.04972584545612335
"Russia is a big commodity producer. The irony is, because of the sanctions, the average Russian will have an excess supply of food and energy, while the West will experience the equivalent of WW2 rationing, regardless of whether it joins the war. #Ukraine",0.7070368528366089,0.2695295512676239,0.023433633148670197,0.6762411594390869,0.016200833022594452,0.03938562050461769,0.2681724727153778
"Over one MILLION people have fled #Ukraine in just eight days.

Numbers are rising and humanitarian needs are growing. UNHCR is on the ground with displaced families delivering lifesaving aid and assistance. #WithRefugees

🙏 Your support is vital. Donate now.",0.10993018001317978,0.548463761806488,0.341606080532074,0.08262180536985397,0.03802625089883804,0.5041609406471252,0.37519097328186035
"The #Resistance UNITES on Friday night!  FOLLOW ALL who: 

Like
RT 
Cmt

Let #Ukriane &amp; @ZelenskyyUa know we stand with them.

🇺🇦

NOTICE to @GOP, @HouseGOP, @SenateGOP to ""LOVE IT OR LEAVE IT!""  We'll help you pack (for RU).

#Resist #UkraineUnderAttack #GOPTraitorsToDemocracy https://t.co/tf79SOc50q",0.07845644652843475,0.5236976146697998,0.397845983505249,0.6610143780708313,0.02031312882900238,0.2882169187068939,0.03045560233294964
"#Ukraine MP @InnaSovsun before having to shelter during air raid alert:
""This is happening...a minor eastern-European country being...taken over by a dictator, killing people...&amp; pretending it's not happening. We remember how that turned out [WW2]""
Full: https://t.co/F2Joq0zGPO https://t.co/L8ItWkBZwt",0.8299694061279297,0.16202716529369354,0.008003372699022293,0.9145022034645081,0.009462939575314522,0.01704561710357666,0.058989327400922775
"""If #Ukraine won't survive, Europe won't survive too,"" Zelensky appealed to people around Europe to go to rallies and support Ukraine. https://t.co/IB9WhQxeNt",0.15767750144004822,0.6655387878417969,0.17678378522396088,0.11723106354475021,0.0412895604968071,0.750539243221283,0.09094017744064331
"@GeorgeTakei How many more deaths in 🇺🇦 so the world really stop this tyrant Putin, when will be enough, I think we passed that threshold a week ago! Don’t you think? #StandWithUkraine️ #Ukriane",0.6031150221824646,0.357686311006546,0.03919872269034386,0.7178783416748047,0.014155329205095768,0.19200441241264343,0.07596191763877869
"Night Prayer:
The peace of God be over me to shelter me, under me to uphold me, about me to protect me, behind me to direct me, &amp; ever with me to save me. 
Pray for 
#Ukraine #Poland #Hungary #USA #SlavaUkraini #Lebanon #Japan #Tigray #UN #Europe #Romania #Cuba #Peace 
#Jesus",0.009044081903994083,0.4451322555541992,0.5458236932754517,0.033240046352148056,0.06283555924892426,0.8500698208808899,0.05385451391339302
